"","X.1","X","race","sex","lastname","firstname","birthyear","clubcode","club","nation","size","rankingtime","rankingdate","rankingplace","season","relay","age","time_Seconds"
"1",3,20,"800 Nage Libre","M","NOTA","Andrea",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:41.25","12/02/2011","NICE",2011,0,16,521.25
"2",8,30,"800 Nage Libre","M","CASTERA","Mathis",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:38.84","23/07/2012","AMIENS",2012,0,16,518.84
"3",9,31,"800 Nage Libre","M","VEYSSIERE","Nicolas",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:47.14","31/03/2012","SAINT-RAPHAÃ‹L",2012,0,16,527.14
"4",15,43,"800 Nage Libre","M","CHAFFARD","Cl�ment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:56.63","08/03/2014","SARCELLES",2014,0,16,536.63
"5",16,44,"800 Nage Libre","M","LE PAPE","Ga�l",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:09:19.45","23/03/2014","SARTROUVILLE",2014,0,16,559.45
"6",17,45,"800 Nage Libre","M","JOUANNEAU","Cl�ment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:09:13.85","23/03/2014","SARTROUVILLE",2014,0,16,553.85
"7",20,54,"800 Nage Libre","M","DUPUY","Louan",2000,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:09:17.64","26/06/2016","CAEN",2016,0,16,557.64
"8",23,77,"800 Nage Libre","M","NOTA","Andrea",1995,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:41.25","12/02/2011","NICE",2011,0,16,521.25
"9",28,87,"800 Nage Libre","M","CASTERA","Mathis",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:38.84","23/07/2012","AMIENS",2012,0,16,518.84
"10",29,88,"800 Nage Libre","M","VEYSSIERE","Nicolas",1996,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:47.14","31/03/2012","SAINT-RAPHAГѓвЂ№L",2012,0,16,527.14
"11",35,100,"800 Nage Libre","M","CHAFFARD","Clйment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:08:56.63","08/03/2014","SARCELLES",2014,0,16,536.63
"12",36,101,"800 Nage Libre","M","LE PAPE","Gaлl",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:09:19.45","23/03/2014","SARTROUVILLE",2014,0,16,559.45
"13",37,102,"800 Nage Libre","M","JOUANNEAU","Clйment",1998,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:09:13.85","23/03/2014","SARTROUVILLE",2014,0,16,553.85
"14",40,111,"800 Nage Libre","M","DUPUY","Louan",2000,130952432,"CERGY PONTOISE NATATION","FRA",50,"00:09:17.64","26/06/2016","CAEN",2016,0,16,557.64
"15",42,148,"800 Nage Libre","M","DELOUVÉE","Bastian",2002,11309500383,"CERGY PONTOISE NATATION","FRA",50,"00:09:36.73","01/04/2018","SARTROUVILLE",2018,0,16,576.73
